Ref.No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
22027,250000,2,2,2,29,0,0,0,0,0,0,46948,46351,33227,33732,0
17274,20000,2,3,1,32,0,0,2,0,0,0,17930,20305,19308,20296,0
1917,110000,2,2,2,28,0,0,0,-2,-2,-2,5660,1150,0,0,0
7398,360000,1,2,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,1
17447,30000,2,2,1,43,2,2,2,2,2,2,28264,28703,26622,24022,1
5618,50000,2,2,2,23,0,0,-1,-1,-1,-1,35131,6559,836,836,0
7624,20000,2,1,2,25,1,2,2,2,2,2,11729,12236,17994,17412,0
12197,20000,1,2,2,35,4,3,2,2,2,2,17936,17368,16792,18013,1
7944,30000,2,2,1,45,0,0,0,0,0,0,30226,31237,13511,13781,0
14196,170000,1,1,2,30,-2,-2,-2,-2,-2,-2,740,740,740,740,1
8084,220000,1,1,1,36,-1,-1,-1,-1,0,-1,16783,4861,2267,1350,0
5244,70000,2,1,2,28,0,0,0,0,0,0,53690,54374,47762,44487,0
3434,20000,1,1,2,22,0,0,0,0,0,0,14677,16625,17924,18674,0
13348,20000,1,2,1,38,-1,0,0,0,0,0,18669,19304,19905,20302,0
14792,10000,2,3,1,51,2,2,-2,-2,-2,-1,103,-677,-677,-1067,1
6472,500000,2,2,2,48,-1,-1,-1,-1,-1,-1,77461,68781,58436,9536,0
3960,20000,1,3,2,23,-1,2,-1,-1,-1,-1,780,390,380,390,0
12931,50000,1,1,2,24,0,0,2,2,2,2,29595,31798,32979,32152,1
10174,360000,1,1,1,57,-1,-1,-1,-1,-1,-1,2505,4070,3307,0,0
16747,180000,1,1,2,33,0,0,0,-1,-1,-1,48252,39451,20027,15000,0
7425,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0
19155,230000,2,2,1,37,0,0,0,0,-1,0,53327,52513,43726,22738,0
18018,50000,1,3,2,46,0,0,0,0,0,0,48060,48923,48924,33778,0
18223,200000,1,2,2,48,0,0,0,0,0,0,111664,113884,116545,120396,0
6161,370000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,1
7753,120000,1,3,2,44,4,3,2,0,0,0,149229,138487,127516,124530,1
2158,310000,2,2,2,42,0,0,0,0,0,0,128166,102808,94484,95087,0
18528,40000,2,2,2,26,0,0,2,0,0,0,37423,40742,38582,39478,0
7978,70000,2,1,2,25,0,0,0,0,0,0,66738,68601,65615,66429,1
9744,10000,1,3,2,24,-1,-1,0,0,0,0,273,8327,9379,9566,0
15447,30000,1,2,2,22,0,0,0,0,0,0,30465,27943,14588,30158,0
9100,100000,1,2,1,50,0,0,0,0,0,0,95549,98909,81181,48194,0
13300,30000,1,2,2,24,0,0,0,0,0,0,27306,28312,29327,27836,0
6684,10000,1,1,1,38,-1,-1,2,0,0,2,4711,9617,9307,9665,1
15107,220000,1,1,1,45,-1,-1,-1,-1,-1,-1,3455,11997,5874,416,0
5874,30000,2,1,2,27,-1,0,0,0,0,-1,418,1470,2418,2009,0
21669,80000,2,1,2,24,0,0,0,0,0,0,34106,33045,32318,30171,0
3729,110000,2,2,2,28,1,2,0,0,0,2,112597,107799,108464,110737,1
11679,140000,2,3,1,39,0,0,0,0,0,0,108028,104626,101376,80840,0
19127,70000,2,2,2,26,2,0,0,0,0,0,66087,67510,69007,61845,1
21702,70000,2,2,2,25,2,0,0,0,2,2,19112,20115,20837,22986,1
8534,80000,2,1,2,27,2,-1,-1,0,0,0,100,980,28798,29398,0
19411,350000,2,1,2,35,-2,-2,-2,-2,-2,-1,8526,10892,9218,9834,0
22216,150000,2,1,2,26,0,-1,-1,-1,-1,-1,7448,2089,174,640,0
17759,20000,2,3,1,61,1,-2,-2,-2,-2,-2,0,0,0,0,1
4774,50000,1,2,2,24,0,0,0,0,0,0,27963,28715,29381,29140,0
5400,140000,2,1,2,25,-1,0,0,-2,-2,-2,2229,15985,0,0,1
9385,10000,1,2,2,26,1,4,3,2,0,0,9526,9240,8950,8660,0
2316,150000,2,3,1,43,0,0,0,0,0,-2,17541,19021,7861,7691,0
1007,200000,2,2,2,36,-1,-1,-1,-2,-2,-1,1371,4068,0,0,0
11485,30000,2,1,2,23,2,2,2,2,2,2,25487,26513,27026,27871,1
15798,50000,2,2,2,23,0,0,0,0,0,0,48227,48273,42670,49263,0
11366,200000,2,2,1,40,-1,-1,-1,-1,0,-1,7261,32333,12610,7850,0
19497,150000,2,1,1,49,1,-2,-2,-1,-1,-1,0,0,0,12200,0
23131,100000,2,1,2,28,1,2,0,0,0,0,102122,96193,82342,81967,0
724,320000,1,1,1,47,-1,-1,-1,-1,-1,-1,9192,13920,4022,316,0
9684,440000,1,2,2,29,0,0,0,0,0,0,430990,436979,329814,289341,0
1498,130000,2,2,1,34,0,0,0,2,0,0,59955,61252,65399,63800,0
11043,100000,2,1,1,28,0,0,0,0,0,0,106203,108327,106142,102449,0
10392,80000,2,2,1,25,0,0,0,0,0,2,78639,80188,80711,59119,0
19401,80000,2,2,1,35,2,2,-1,-1,-1,-1,252,-1624,2072,1752,0
7938,150000,2,1,2,25,-1,0,-1,-1,-1,-2,18836,5312,740,10,0
19970,350000,2,1,2,32,-1,-1,-1,-1,-1,0,11942,3236,7241,6800,0
18346,20000,2,1,2,22,0,-1,-1,0,-1,-1,18479,2005,7839,5386,0
9088,240000,2,2,1,45,1,-1,-1,-1,-1,-1,0,396,396,396,0
11084,360000,2,2,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,1
11062,70000,1,2,1,45,0,0,0,0,0,0,31218,32321,41713,42233,1
14077,120000,2,2,2,27,0,0,0,0,0,0,110686,103869,90809,67313,0
22573,180000,2,2,1,48,-1,-1,-1,-1,-2,-2,4498,-2,760,0,0
17871,10000,1,2,1,28,0,0,0,0,0,0,1474,2641,3745,4642,0
16055,300000,2,2,1,36,-1,-1,-2,-1,-1,-1,77765,1443,41071,58995,0
3183,50000,1,3,1,49,0,-1,-1,-1,0,0,2522,1173,-88,2912,0
5012,280000,2,1,1,49,-2,-2,-2,-2,-2,-1,4378,-324,-324,-324,1
22989,500000,2,1,2,42,0,0,0,0,0,0,237066,171440,177859,159518,0
23504,320000,2,2,1,33,0,0,0,0,0,0,324160,295866,226752,222278,0
7759,220000,1,1,2,32,0,0,0,0,0,0,203689,204943,172926,104747,1
4895,100000,2,2,1,38,1,-1,-1,-2,-2,-1,0,199,0,0,0
9469,200000,2,1,1,47,-1,-1,-1,-1,-1,-1,935,1418,-2,120,1
791,30000,2,2,2,51,1,2,2,0,0,0,25382,26480,25761,25964,0
19948,80000,2,3,1,44,2,0,-1,-1,-1,0,31023,30390,390,390,0
15051,150000,1,3,1,37,-1,-1,-1,-1,-1,-1,8027,7121,10292,3141,0
12900,140000,2,1,2,28,-1,-1,-1,-1,-2,-2,8483,9526,33788,-18,0
4445,100000,1,2,2,36,8,7,6,5,4,3,110072,108478,105931,104554,0
8795,90000,2,1,2,27,-1,-1,-1,0,0,-2,700,2122,1897,1190,1
8121,90000,2,2,2,53,0,0,0,-2,-2,-1,30045,30000,0,0,0
5741,180000,1,1,2,34,-1,0,-1,-1,-1,-1,16953,15884,11153,3889,0
8913,230000,2,3,2,34,0,-1,0,0,0,0,1181,1394,1413,1382,0
8504,280000,2,1,2,28,-1,-1,-1,0,0,-1,3678,1829,10002,13476,0
5031,500000,1,1,1,40,-1,-1,-1,-1,-1,-1,11640,12831,11520,12486,1
2866,70000,1,1,1,42,0,0,0,0,0,0,70730,58103,68197,50756,0
23969,120000,1,2,2,25,1,2,2,2,2,0,63119,61304,54675,52206,1
8393,500000,1,2,2,32,-1,-1,0,0,0,-1,264,286,550,286,1
9948,180000,2,1,2,29,0,0,0,0,0,0,123154,126078,78070,50730,0
22525,190000,2,1,2,38,0,0,0,0,0,0,39468,33983,35042,35699,0
16564,50000,1,2,1,27,0,0,0,0,0,0,46806,46176,47151,47251,0
16305,30000,2,2,1,33,4,3,2,0,0,2,31087,29545,26270,24966,1
22738,470000,2,1,2,32,1,-2,-2,-1,-1,0,0,0,0,200,0
5499,150000,1,1,2,66,0,0,0,2,2,2,131027,135519,147692,149166,0
13632,60000,2,2,2,24,0,0,0,0,0,0,60839,59316,59707,18490,0
19580,230000,2,2,1,44,-1,-1,-1,-1,0,-1,899,1000,1685,3207,0
10642,120000,2,3,2,40,0,0,0,0,0,0,31543,31641,32286,32692,1
12582,160000,2,3,1,39,0,0,0,0,0,0,40892,42416,43367,44344,0
16265,70000,2,2,1,40,1,2,2,0,0,0,56922,60047,56884,57717,1
21798,200000,2,2,2,25,-1,-1,-1,-1,-1,-1,2298,1490,1669,142,0
5602,70000,2,2,2,33,0,0,0,0,0,2,14320,15383,16318,17048,0
23539,250000,2,1,2,36,-2,-2,-2,-1,-1,-1,2200,0,0,124832,0
4875,210000,2,2,3,52,-1,-1,-1,-1,0,0,815,815,815,910,0
15803,100000,2,2,2,24,2,0,0,0,0,0,177646,94299,96389,97571,0
19573,90000,2,2,1,39,-2,-2,-2,-2,-2,-2,1330,950,1330,950,1
9157,180000,2,2,1,39,0,0,0,0,0,0,46202,47359,48316,28220,0
23507,260000,2,1,2,33,-2,-2,-2,-2,-2,-2,18480,3958,-86,-86,1
16361,240000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0
15154,50000,2,2,2,23,2,0,0,-2,-1,-1,8730,4388,0,0,1
17828,50000,1,5,2,23,0,0,0,0,0,0,42407,13244,48845,43129,0
10259,160000,2,2,1,38,-1,-1,-1,-1,-1,-1,6000,6000,6228,6000,0
5914,150000,2,2,2,26,0,0,0,0,0,0,94347,96358,99230,98285,0
20026,70000,2,2,2,30,-1,0,0,0,0,0,2429,3878,4957,6209,1
7204,50000,1,2,1,50,0,0,0,0,0,0,47721,48993,50280,18762,0
7058,360000,1,2,2,28,0,0,0,0,0,0,35564,25173,10633,7217,0
6279,20000,2,3,2,54,0,0,2,2,2,0,9777,10140,9360,9833,0
8642,20000,1,1,2,23,1,2,3,2,0,0,18679,20380,19753,19160,1
1766,30000,2,1,2,27,0,0,0,0,0,0,23447,24563,25650,26222,1
14839,120000,2,1,1,37,-1,-1,-1,-1,-1,-1,696,-4,1878,407,0
9883,70000,2,3,1,47,1,-2,-1,2,0,0,30950,33087,42935,28346,0
6489,500000,2,1,2,39,-1,0,0,0,-2,-2,4417,5642,8689,-131,0
23455,210000,2,2,2,31,-1,-1,-1,-1,-1,-1,1154,1368,1080,1567,1
9375,50000,1,2,2,28,0,0,0,0,0,0,48566,47893,48760,22967,0
6547,50000,1,2,2,26,0,0,0,0,0,2,40959,41996,43296,44187,0
22075,360000,2,2,2,27,0,0,0,0,0,0,44179,37697,29686,23724,0
10308,80000,1,4,2,30,0,0,0,-2,-2,-2,59292,13943,0,0,0
20743,180000,1,2,1,46,-2,-2,-2,-2,-2,-2,390,3182,780,0,1
17670,500000,2,2,1,44,0,0,0,0,0,0,193136,186610,180153,173454,0
9224,310000,1,1,1,47,-2,-2,-2,-2,-2,-2,960,1863,2667,0,0
16429,50000,2,3,1,47,0,-1,-1,-1,-1,0,1091,390,1554,390,0
16085,50000,2,2,1,43,-1,-1,-1,-1,0,0,7965,12717,11016,22263,0
7466,200000,1,2,2,36,0,0,0,0,0,0,190120,194533,194175,189457,1
20712,360000,1,2,1,40,-1,-1,2,-1,-1,-1,1473,3125,1473,1473,0
13192,120000,2,2,1,48,0,0,0,0,0,0,78384,77085,73326,72594,0
11397,50000,2,2,2,32,1,2,0,0,0,0,49340,48297,49255,8838,0
2836,50000,1,1,1,27,2,2,2,2,0,0,43333,46308,47250,46192,1
5771,180000,1,2,1,38,1,2,2,0,0,0,2826,4612,4571,5071,1
9377,450000,2,1,1,69,-1,-1,-1,-1,-1,-1,2000,0,1173,0,1
21225,40000,1,2,1,47,0,0,2,2,3,2,34664,37611,36726,40985,0
2187,30000,2,3,1,39,0,0,0,0,-1,0,14517,3670,3280,2890,1
23598,400000,2,2,2,43,-2,-2,-2,-2,-2,-2,15000,18400,15000,492,0
18974,50000,2,1,2,28,0,0,0,0,0,0,48940,50149,45546,46587,0
14082,80000,1,1,1,41,2,2,2,2,2,2,79950,82956,83656,84457,1
7993,50000,2,2,2,23,2,2,2,3,2,2,31805,32988,34935,34076,1
481,250000,2,2,1,40,0,0,0,0,-1,2,44930,137101,90801,0,0
16397,100000,2,2,1,39,2,0,0,0,0,0,95893,97040,65668,66046,0
18981,80000,2,2,2,32,-2,-2,-2,-2,-2,-2,3459,3789,3459,528,0
23039,320000,2,2,1,46,-2,-2,-2,-1,-1,-1,15176,24845,12680,5522,0
14215,30000,2,3,2,50,-1,-1,-2,-2,-2,-2,665,0,0,0,1
14374,50000,2,1,2,24,-1,-1,-1,-1,-1,-1,1354,1050,-1,7999,1
17509,240000,2,1,1,37,0,0,0,0,0,0,173677,176304,355496,176402,1
6830,180000,1,2,1,53,0,0,0,0,0,0,173481,176308,179878,182005,1
3080,80000,2,3,1,33,-1,-1,0,-1,-1,-2,325,107,1107,1338,0
21897,180000,2,2,1,27,1,-1,-1,-1,-1,-1,0,376,0,390,0
13585,50000,2,2,2,23,1,2,2,0,0,2,42586,43813,42779,38180,0
13240,20000,1,3,2,34,-1,-1,2,2,-2,-2,390,780,780,0,1
8021,30000,2,2,1,45,0,0,0,0,0,0,30488,30900,30480,31124,1
5074,80000,2,2,1,41,-2,-2,-2,-2,-2,-2,7274,6280,21016,14422,0
21553,50000,2,2,2,23,-1,-1,-1,-1,-1,-1,900,2757,4893,390,0
5830,10000,2,1,2,22,0,0,0,0,0,0,9397,9709,10228,10432,0
5553,10000,1,2,2,27,1,-1,0,0,0,0,-2000,2475,4428,6368,0
9347,10000,2,2,2,24,0,0,0,0,0,0,7199,8275,9232,9266,1
18296,360000,1,3,2,54,-2,-2,-2,-2,-2,-2,0,0,0,0,1
1171,140000,2,1,2,28,0,0,2,0,0,0,9305,13614,13103,14077,1
16480,20000,2,3,1,56,1,2,0,0,2,2,11276,10803,11528,13524,1
11111,40000,1,2,1,42,-1,-1,-1,-1,-2,-2,780,0,780,0,0
7210,230000,2,5,2,23,0,0,0,0,0,0,55197,53593,53470,137734,0
3718,30000,2,1,2,29,1,-2,-2,-2,-2,-1,0,0,0,0,0
18555,70000,2,2,2,25,1,2,0,0,0,0,5412,5177,6291,9085,1
12150,300000,1,1,1,42,1,2,2,2,2,2,32643,33427,32591,34943,0
21079,50000,1,2,2,34,0,0,2,0,0,0,46413,50056,49072,49724,0
5433,80000,1,2,2,28,-1,0,0,0,0,0,77701,19577,22033,57522,0
9898,200000,2,2,1,34,1,-1,-1,-1,0,0,2500,9814,0,4379,1
981,70000,2,1,2,24,0,0,0,0,0,0,63903,65248,62958,64209,0
14162,50000,1,2,2,25,-1,3,2,0,0,0,10695,10386,9993,9993,1
19827,20000,2,3,1,43,0,0,0,0,0,0,14959,32006,17139,17979,0
7427,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,0
19392,150000,2,2,1,43,-2,-2,-2,-2,-2,-2,5446,6671,4839,807,0
1392,170000,2,1,2,30,-1,0,-1,-1,0,-1,1560,1280,590,1168,0
12631,80000,2,2,2,27,0,0,0,0,0,0,64561,47041,25439,26140,0
17780,80000,2,2,1,61,0,0,0,0,0,0,74156,73878,64656,60537,0
10032,120000,1,1,1,41,-1,-1,-2,-1,0,-1,416,0,0,832,0
14602,30000,2,3,1,29,-1,-1,-1,0,0,0,3489,14926,9937,8027,0
3019,20000,1,1,1,34,2,0,0,2,2,2,6099,7559,8989,8436,0
13717,100000,2,2,1,38,1,2,0,0,0,0,66459,43930,25762,27848,0
6585,260000,2,1,2,36,-1,-1,-1,-1,-1,-1,10425,12722,4948,13100,0
1523,90000,2,1,2,27,0,0,0,0,0,0,81111,83081,60210,61221,0
8309,80000,1,1,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0
12311,80000,2,1,2,23,0,0,0,0,0,0,24215,30798,30350,32469,0
16642,200000,1,2,2,32,0,0,0,0,0,0,196550,178609,180357,168935,0
20334,350000,2,3,1,64,0,0,0,0,0,0,30726,27639,28890,31090,0
21764,60000,2,2,2,24,-2,-2,-2,-2,-2,-2,5648,12270,0,0,0
4326,280000,2,1,2,30,0,0,0,0,0,0,161001,136271,131048,119654,0
4338,140000,2,2,3,30,0,0,0,0,0,0,107060,104629,98453,96149,0
16970,300000,1,1,2,55,-2,-2,-2,-2,-2,-2,390,601,4247,5484,1
9182,140000,2,2,2,25,0,0,0,0,0,0,137585,131666,114989,81475,0
9277,450000,1,1,2,31,-1,-1,-1,-1,-1,-1,3960,4397,2177,17871,0
6586,100000,1,2,2,26,2,2,2,2,-2,-2,89296,101755,90684,23000,0
10227,140000,2,3,1,51,0,0,0,0,0,0,58213,60764,59949,40979,0
15106,180000,1,1,2,36,-2,-2,-2,-2,-1,-1,0,0,0,0,0
15069,280000,1,1,1,35,0,0,0,0,0,2,59188,146368,244092,210226,0
11957,130000,1,3,1,49,0,0,0,0,0,0,119466,116833,106524,89412,0
3964,90000,2,2,2,23,2,2,2,2,2,2,18168,17593,19492,18884,1
13588,20000,2,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,0
21219,160000,1,2,2,34,0,0,0,0,0,0,144953,112501,115108,104295,0
4815,80000,1,1,1,38,-1,-1,-2,-2,-2,-2,604,0,0,0,0
13463,50000,1,1,2,25,0,0,0,0,0,0,49654,49917,25239,10228,0
14354,30000,2,3,2,28,0,0,0,0,-1,-1,25354,24826,25412,21658,0
18881,400000,2,1,2,30,-2,-2,-1,-1,0,0,2912,2668,3222,21755,0
23753,500000,2,1,1,58,1,-1,0,-1,0,0,-1,33982,37844,9441,1
13563,210000,2,1,2,56,0,0,0,-2,-2,-2,203653,23520,0,0,0
6086,140000,2,1,1,37,0,0,2,2,2,2,124375,133384,135691,137675,1
795,50000,2,1,1,34,0,0,0,0,0,0,46750,48317,48282,18299,0
3710,50000,2,2,2,29,0,0,0,0,-2,-2,47411,19817,15688,0,1
22313,300000,2,2,2,30,0,0,0,0,2,0,251986,231773,225295,236540,0
17455,210000,2,2,1,45,0,0,0,0,0,0,209495,213691,214177,192223,0
13364,260000,2,2,2,33,-2,-1,0,0,0,0,4141,131000,129698,120375,0
16357,130000,2,3,1,44,0,0,0,0,0,0,129329,123615,107284,54656,0
14552,140000,2,2,2,27,2,2,0,0,0,2,107257,104122,104742,107626,0
2864,50000,1,2,1,37,0,0,0,0,0,0,15175,16505,17516,17926,0
1326,170000,1,3,1,48,2,-1,-1,0,-1,-1,316,316,632,316,0
13770,240000,1,2,2,67,0,0,0,0,0,0,508581,471796,468202,442401,0
20081,240000,2,2,1,41,-2,-1,-1,-1,-2,-2,852,1738,186673,5517,0
945,50000,2,2,2,23,-2,-2,-2,-2,-2,-2,3779,3944,2118,2259,0
18215,130000,1,2,1,50,0,0,2,0,0,2,122079,127725,129558,126907,0
6466,330000,2,1,2,34,0,0,0,0,0,0,261974,245882,228275,227974,0
1643,20000,1,2,2,44,0,0,0,0,0,0,17636,17947,17914,18357,1
9978,390000,2,1,1,34,-1,-1,0,0,0,-1,3060,60248,53157,73183,0
16834,10000,1,2,1,45,1,2,2,2,2,0,7953,9164,8876,10009,0
19851,160000,2,5,1,45,0,0,0,0,0,0,151214,154669,154102,149903,0
12904,100000,1,3,2,27,0,0,0,0,0,0,98746,99118,66147,64691,0
5606,340000,2,1,1,39,0,0,0,0,0,0,250571,251917,256908,260462,0
17936,70000,1,3,1,37,0,0,0,0,0,0,71742,70978,70949,68782,0
22902,30000,2,2,1,43,0,0,0,2,2,2,13135,14150,17210,16636,0
17449,120000,2,1,1,33,0,0,0,-1,-1,0,35563,25614,19747,1201,1
14911,310000,2,1,2,27,0,0,0,0,0,0,115126,105687,102306,93929,0
6994,180000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0
9086,30000,2,2,1,44,0,-1,-1,-1,-1,-2,4180,390,0,780,0
15942,110000,2,2,2,32,3,2,0,0,0,0,108087,103307,103749,78961,0
6098,50000,1,2,1,38,0,0,0,0,0,0,49695,49848,49557,49233,1
1148,360000,1,1,2,33,1,2,0,0,-1,-1,71195,60553,60158,16672,0
431,90000,2,2,2,25,0,0,0,0,0,0,91894,71732,73241,74424,0
7845,90000,2,2,1,36,1,-2,-2,-2,-2,-1,-191,-191,-191,-191,0
13322,70000,2,1,2,27,0,0,0,0,-1,-1,69972,69528,67622,68922,0
21290,20000,1,3,2,59,2,2,2,2,0,0,7451,5119,5546,6302,0
8690,230000,2,1,2,26,-1,-1,-2,-2,-2,-2,3741,0,0,0,1
11598,300000,2,1,2,44,-2,-2,-2,-1,0,-1,9799,299,0,800,0
17434,210000,2,2,2,45,1,-2,-2,-2,-2,-2,0,0,0,0,0
1980,500000,2,1,1,35,0,0,0,0,0,0,35176,36193,44157,48322,1
14978,200000,1,1,1,29,-1,-1,-1,-1,-1,-1,9585,1686,820,1889,0
16560,310000,1,1,1,29,1,2,0,0,0,0,191457,187341,70359,77884,1
23056,30000,2,2,2,29,-2,-2,-2,-2,-2,-2,647,1222,249,5051,0
23788,30000,2,2,1,49,1,2,-1,-1,-1,2,10440,9972,16073,6342,0
12110,420000,1,1,1,54,-1,-1,-1,-1,-1,-1,12349,6545,6377,18801,0
17847,200000,1,1,2,26,2,2,2,2,2,2,196979,200055,202494,162228,1
7262,10000,1,1,2,25,0,0,2,3,2,0,6005,8891,9389,9111,0
9368,130000,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0
5462,190000,2,2,1,48,0,0,0,0,0,0,210612,206806,203803,167103,0
4616,30000,1,3,2,23,2,0,0,0,0,0,29144,30419,30097,25887,1
7963,50000,1,2,1,34,0,0,0,0,0,0,45398,37433,30609,30432,0
9996,140000,2,1,2,31,1,-2,-2,-2,-2,-2,0,241,0,0,0
10956,340000,2,1,2,36,0,0,0,-1,0,0,91938,85927,71707,92695,0
20051,10000,2,2,3,43,0,0,0,0,0,2,6110,6302,5972,6985,0
23580,230000,2,2,1,40,-1,-1,-1,0,0,0,1215,225,5703,6560,0
12081,50000,2,2,1,36,-1,-1,-2,-2,-2,-2,4782,0,0,0,0
12608,50000,2,2,2,29,0,0,0,0,0,0,9730,9067,9816,9889,0
5875,100000,1,3,1,35,2,2,0,0,2,2,101326,97751,92431,97227,1
3000,50000,2,2,3,52,0,0,0,0,0,0,50671,50525,38240,18443,0
6953,180000,2,2,2,31,0,0,0,0,0,0,176731,177490,178659,138243,0
16675,100000,1,2,1,48,0,0,2,2,2,2,11574,14570,16045,16508,0
15646,130000,2,3,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0
7434,170000,2,1,2,25,-1,-1,-1,-1,-1,-1,12218,5500,100,1608,1
12579,500000,1,1,1,56,-1,-1,-1,-1,-1,-1,22981,97007,32109,56370,0
13344,180000,1,1,2,29,0,0,0,0,0,0,85069,85434,116352,55698,0
4937,20000,1,1,2,24,-1,-1,-1,-1,-1,-2,390,390,390,780,0
2738,240000,2,2,1,47,1,2,2,2,2,2,124425,131943,133457,134749,1
13008,60000,2,2,1,41,0,0,0,0,0,0,60255,58374,48442,53444,0
23040,220000,2,1,1,41,8,7,6,5,4,3,246915,243234,238172,232446,1
15143,20000,2,3,2,26,0,0,0,0,0,0,19026,19495,19417,19159,0
18052,360000,1,3,1,42,-2,-2,-2,-2,-2,-2,0,4435,0,3666,0
14630,320000,2,1,1,39,0,0,0,0,0,0,206461,117168,128832,133329,0
19425,90000,2,1,2,33,-1,-1,-1,-1,-1,-1,3000,6000,0,3000,0
11911,140000,1,3,1,45,-1,-1,-2,-2,-2,-2,1553,0,0,0,0
8221,140000,2,2,2,26,-1,0,0,0,0,0,9589,78122,79327,117859,0
4259,310000,2,1,1,37,-1,-1,-1,-1,0,-1,325,4373,26863,7443,0
7736,30000,2,1,2,28,0,0,0,0,0,-1,36541,17625,26243,25829,0
5545,200000,1,1,2,27,1,-2,-1,0,-1,-1,0,0,6331,6460,0
11988,20000,1,3,1,36,2,2,3,3,3,3,1050,1050,1050,1050,1
12063,240000,1,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0
84,400000,2,2,1,44,0,0,2,0,0,0,131595,139060,126819,104430,0
23020,110000,2,1,1,43,0,0,0,-2,-2,-2,33794,10570,-28,-28,1
22330,110000,2,1,2,27,0,0,0,0,0,0,52426,45107,44310,34820,0
19502,170000,2,5,1,39,-1,-1,-1,-1,0,0,1803,217,10121,12180,0
3570,200000,2,1,2,39,0,0,0,0,0,0,126082,127734,125205,113304,0
19663,320000,2,1,2,44,-1,-1,-1,-1,-1,-1,29227,49177,143588,82261,0
23823,120000,2,1,1,47,-1,-1,3,2,0,0,632,948,948,632,1
23035,210000,2,2,1,40,-2,-2,-1,-1,-2,-2,2245,1789,4292,2388,0
15138,450000,1,2,1,66,-2,-2,-2,-2,-2,-2,-81,15029,-1318,-9157,0
3523,50000,1,1,2,33,0,0,0,0,0,0,17094,17779,19275,18829,0
15455,20000,1,2,2,23,2,2,2,0,0,-2,7130,9455,9159,10000,1
15410,140000,2,2,1,48,0,0,0,0,0,0,248822,246595,249664,253418,0
23450,600000,2,3,2,44,0,0,0,-1,0,0,140179,112498,82803,380337,0
7609,120000,2,2,2,33,1,-1,2,-1,3,2,0,974,194,1758,1
15786,150000,2,2,1,24,0,-1,-1,-1,-1,-1,1473,1473,3323,5953,0
11057,220000,2,1,2,27,-1,-1,-1,-1,-1,-1,3352,3352,3352,3352,1
13415,240000,1,1,2,34,1,2,-1,-1,0,0,40286,38008,9497,9124,0
23946,20000,1,2,2,22,0,0,-1,0,0,0,20813,19666,20076,19875,0
16703,30000,1,3,1,47,0,0,0,-1,0,0,118587,89271,91157,30420,0
17089,60000,2,1,2,23,0,0,0,0,0,2,13233,12772,14555,15803,0
3292,120000,1,1,2,31,2,0,0,2,0,0,25719,29961,32451,31630,1
8910,50000,1,3,1,38,-1,-1,-1,-1,-1,0,9536,0,1261,1261,0
13278,150000,1,1,2,32,-1,-1,-1,-1,2,-1,994,10168,-4,5515,0
15811,10000,2,1,2,27,2,0,0,2,0,0,6100,7274,9596,9289,1
14035,180000,2,2,2,36,0,0,0,0,0,2,161159,151558,154648,156584,1
10349,500000,1,1,2,35,-1,-1,-1,-1,-1,-2,4814,12939,19502,128406,0
5362,230000,1,2,1,34,0,0,0,0,0,0,131887,133440,134272,136281,0
22461,170000,2,2,1,42,0,0,0,0,-2,-2,52262,36518,20533,-919,0
1315,50000,2,1,1,37,2,0,0,0,-1,2,8014,7668,7081,5738,0
7916,400000,1,1,2,29,-1,-1,-1,-1,0,-1,6748,7777,20192,17337,0
10458,260000,2,2,1,38,-1,-1,-1,-1,0,0,892,2955,10319,4078,0
23407,60000,2,2,3,34,1,-1,0,0,-2,-1,0,60559,56317,0,0
4051,160000,2,3,2,30,-1,-1,-1,-1,0,-1,1055,2579,1155,3334,0
8318,60000,1,1,1,37,0,0,0,0,0,0,57985,59312,27420,27965,0
17726,320000,2,2,1,53,0,0,0,0,0,0,319711,33589,34608,38544,0
10252,180000,2,3,1,56,-1,-1,-1,-1,-1,-1,440,440,440,440,1
2845,100000,2,1,2,29,-1,-1,-1,-1,-1,-1,5466,5652,9690,5286,0
20853,50000,1,1,2,32,1,2,2,2,2,2,45997,47003,46468,47198,1
17359,120000,2,2,1,42,2,2,3,2,2,3,25809,29366,28615,29347,1
8844,40000,2,3,1,24,1,8,7,6,5,4,25933,25589,25234,24579,0
10470,80000,2,3,2,54,0,-1,-1,0,0,0,60980,1541,4822,4918,0
18075,40000,1,1,2,34,0,0,2,0,0,2,38849,40315,38401,39224,1
18862,100000,2,2,2,27,0,0,2,0,0,0,21043,24372,23699,24794,0
